tweet,id,last_tweeted,active
"The Montauk Project refers to a series of top-secret government experiments in mind control, time travel, and psychotronics.",15113,2024-09-04 02:15:01,1
"When SHTF, you'll never know whom you can trust. Even the kindest people could turn nasty once desperation sets in. Keep your prepping plans mostly to yourself and among your immediate family to prevent people from attempting to take your supplies.",15114,2024-12-25 14:15:01,1
Most terrorist groups are intelligence agencies supposedly fighting the terrorists they created.,15115,2024-09-23 06:45:01,1
"Mind control of individuals, the general population and even assets of the Web is aimed at ensuring there are no surprises, maverick behaviour or situations and responses the Elite can't predict.",15116,2024-09-25 23:45:01,1
This world is being directed by a level of evil that is almost impossible to comprehend.,15117,2024-07-12 01:15:01,1
"We are drowning in information, but starved for knowledge.",15118,2024-09-10 16:15:01,1
"Have you researched about adrenochrome? The ""walnut sauce"" mentioned in the podesta emails is a mixture of pineal, adrenal and other glands. It contains oxidated adrenaline and hormones. ",15120,2024-08-05 08:45:01,1
"The pineal gland, located in the middle of the brain, simply absorbs more fluoride than any other physical matter in the body, even bones.",15121,2024-11-27 03:45:01,1
Follow the white rabbit.,15122,2024-09-20 21:15:02,1
Google Fallujah babies if you don't want to sleep for a few days.,15123,2024-12-09 07:45:02,1
The Money Masters - Full Documentary: https://www.youtube.com/watch?v=jkKwcXSbDK4,15124,2024-10-15 04:15:01,1
The Money Masters (1996) [FULL DOCUMENTARY]: https://www.youtube.com/watch?v=jkKwcXSbDK4,15125,2024-10-16 22:45:01,1
The Money Masters: https://www.youtube.com/watch?v=jkKwcXSbDK4,15126,2024-12-10 04:45:02,1
"Never forget Larry Silverstein, owner of the WTC, made $4.55 billion in insurance claims after 9/11.",15127,2024-09-11 09:15:01,1
"Some of the biggest men in the United States are afraid of something. They know there is a power so organized, so interlocked, so complete, so pervasive, that they had better not speak above their breath when they speak in condemnation of it.",15128,2024-07-28 11:45:01,1
"Alphonso Taft, a founder of the Skull and Bones Society, is the Grandfather of ex-president Howard Taft, creator of the forerunner to the United Nations.",15130,2024-11-19 06:45:01,1
"Epstein's flight manifests revealed that a former president flew to an ""Orgy Island"" in the Caribbean where Satanic rituals were likely being held. People are waking up to the horrible realities of such things as child sacrifice and adrenochrome harvesting.",15132,2024-07-25 23:15:01,1
"Adrenochrome, the ""White Rabbit"" Elixir Pursued by Blackhearted Elites: https://www.independentsentinel.com/unholy-grail-adrenochrome-the-white-rabbit-elixir-pursued-by-blackhearted-elites/",15133,2024-11-30 04:45:02,1
"To the Luciferian child abusers who line the halls of power in Washington DC, adrenochrome is a crown jewel level secret.",15134,2024-12-23 01:15:01,1
"I would bet that the ""adrenochrome industry"" and the disappearance of about 400,000 children a year, are connected.",15135,2024-10-16 07:15:01,1
"Investigators have alleged Adrenochrome is harvested from some of the 400,000 children who are reported as missing in the United States each year.",15137,2024-12-28 09:45:01,1
What could be more terrifying than being trafficked for sex? Being murdered in a ritual sacrifice. And even worse than that would be being murdered in a ritual sacrifice so wealthy elites can harvest your adrenal glands to get the compound they need to prolong their lives!,15138,2024-09-23 10:45:01,1
Adrenochrome - Globalist Cabal's Immortality Drug of Choice: http://www.shadolsonshow.com/2019/07/20/child-adrenochrome-globalist-cabals-immortality-drug-of-choice/,15139,2024-10-30 09:15:01,1
"Your homework today is to search: ""Adrenochrome""",15140,2024-08-08 17:15:01,1
Adrenochrome. You didn't hear it from me. Look it up.,15141,2024-12-23 00:45:01,1
"The Illuminati is a good series, good for waking people. If you haven't seen it you should: https://www.youtube.com/watch?v=TBlsrJotly4",15142,2024-12-28 04:45:01,1
Illuminati All Conspiracy No Theory (Best Quality): https://www.youtube.com/watch?v=TBlsrJotly4,15143,2024-10-15 12:45:01,1
Freemasonry is an organization within an organization. The outer 90% of members are a cover front for the inner 10%.,15144,2024-10-07 19:15:01,1
Aspartame is an extremely controversial food additive. Some claim it is one of the most dangerous ingredients we use in our food supply.,15145,2024-10-18 09:45:01,1
We pay tax on items we purchase with money we earn that has already been taxed.,15146,2024-09-25 22:15:01,1
"Once the 1% totally owns the food supply via gene patents, you are screwed.",15147,2024-10-18 18:45:01,1
"Holy crap, adrenochrome is real.",15148,2024-10-09 01:45:01,1
Conspiracy Theorist: A person who doesn't watch as much TV as you do.,15149,2024-11-22 04:45:01,1
Wake up! Wake up! Wake up!,15150,2024-10-20 21:45:01,1
"""Both oligarch and tyrant mistrust the people, and therefore deprive them of their arms."" ~ Aristotle",15151,2024-07-08 21:45:01,1
"""It's amazing how much panic one honest man can spread among a multitude of hypocrites."" ~ Thomas Sowell",15152,2024-12-27 20:45:01,1
"""If everyone demanded peace instead of a new TV set, then there'd be peace."" ~ John Lennon",15153,2024-10-14 09:15:01,1
"""One of the penalties for refusing to participate in politics is that you end up being governed by your inferiors."" ~ Plato",15154,2024-07-02 11:45:01,1
"""Sarah, there's a government inside the government, and I don't control it."" ~ Bill Clinton",15155,2024-11-13 03:45:01,1
"""Sometimes people don't want to hear the truth because they don't want their illusions destroyed."" ~ Friedrich Nietzsche",15156,2024-10-07 16:45:01,1
"""Don't steal - the government hates competition!"" ~ Ron Paul",15157,2024-10-18 20:15:01,1
"""Politics is the art of making your selfish desires seem like the national interest."" ~ Thomas Sowell",15158,2024-11-19 20:45:01,1
"""Censorship reflects a society's lack of confidence in itself. It is a hallmark of an authoritarian regime."" ~ Potter Stewart",15159,2024-09-08 16:45:01,1
"""There can't be any large-scale revolution until there's a personal revolution, on an individual level. It's got to happen inside first."" ~ Jim Morrison",15160,2024-10-20 04:45:01,1
"""It is error alone which needs the support of government. Truth can stand by itself."" ~ Thomas Jefferson",15161,2024-11-02 15:45:01,1
"""You shall know the truth and the truth shall make you mad."" ~ Aldous Huxley",15162,2024-09-03 23:45:01,1
"""Paper money eventually returns to its intrinsic value - zero."" ~ Voltaire",15163,2024-09-06 08:45:01,1
"""It's no wonder that truth is stranger than fiction. Fiction has to make sense."" ~ Mark Twain",15164,2024-07-31 19:45:01,1
"""And once you are awake, you shall remain awake eternally."" ~ Friedrich Nietzsche",15165,2024-09-22 15:45:01,1
The general population doesn't know what's happening and it doesn't even know that it doesn't.,15166,2024-12-25 05:45:01,1
"""Freedom is something that dies unless it's used."" ~ Hunter S. Thompson",15167,2024-09-11 14:15:02,1
"""A people that elect corrupt politicians, imposters, thieves and traitors are not victims... but accomplices"" ~ George Orwell",15168,2024-08-18 23:45:01,1
"""It's easier to fool people than to convince them they have been fooled."" ~ Mark Twain",15169,2024-10-19 07:15:01,1
"""The U.S. has a mental health problem disguised as a gun problem and a tyranny problem disguised as a security problem."" ~ Joe Rogan",15171,2024-10-14 22:45:01,1
"""Secrecy is the keystone to all tyranny. Not force, but secrecy and censorship.'' ~ Robert A. Heinlein",15172,2024-09-04 17:15:01,1
"""Only the small secrets need to be protected. The big ones are kept secret by public incredulity."" ~ Marshall McCluhan",15173,2024-09-24 08:15:01,1
"""The Truth, when you finally chase it down, is almost always far worse than your darkest visions and fears."" ~ Hunter S. Thompson",15174,2024-10-05 05:45:01,1
The history of the term 'conspiracy theory' was that it was promoted heavily by the CIA and FBI in the media to dismiss people as crazy who were linking intelligence agencies to the Kennedy assassination.,15175,2024-11-25 10:45:01,1
"""From now on, depressions will be scientifically created."" ~ Congressman Charles A. Lindbergh Sr., 1913 (year that Federal Reserve Act was passed)",15176,2024-12-03 01:45:01,1
"""The most effective way to destroy people is to deny and obliterate their own understanding of their history."" ~ George Orwell",15177,2024-09-20 14:15:01,1
"""Those who give up essential liberties for temporary safety deserve neither liberty nor safety."" ~ Benjamin Franklin",15178,2024-10-15 05:45:01,1
"""No generation has a right to contract debts greater than can be paid off during the course of its own existence."" ~ George Washington to James Madison 1789",15179,2024-06-17 17:15:01,1
"""The answer to 1984 is 1776."" ~ Alex Jones",15180,2024-08-03 03:15:01,1
"""Intellectuals are more totalitarian in outlook than the common people. Most of them are perfectly ready for dictatorial methods, secret police, systematic falsification of history, etc. so long as they feel that it is on 'our' side."" ~ George Orwell, 1944",15181,2024-08-13 16:45:01,1
"""Never underestimate the power of stupid people in large groups."" ~ George Carlin",15182,2024-11-20 11:45:02,1
"""We are governed, our minds are molded, our tastes formed, our ideas suggested, largely by men we have never heard of."" ~ Edward Bernays",15183,2024-06-21 08:45:01,1
"In 1895, Nikola Tesla reportedly made a discovery which suggested that time and space can be altered or influenced by magnetic fields, which led to a number of experiments that allegedly gave birth to the infamous Philadelphia Experiment.",15184,2024-06-30 07:15:01,1
"""We are a nation of sheep, and someone else owns the grass."" ~ George Carlin",15185,2024-07-12 11:45:01,1
"""Nothing strengthens authority so much as silence."" ~ Leonardo da Vinci",15186,2024-10-08 00:15:01,1
"""The individual is handicapped by coming face to face with a conspiracy so monstrous he cannot believe it exists."" ~ J. Edgar Hoover",15187,2024-08-18 12:15:01,1
"On February 11, 1998, workmen restoring Benjamin Franklin's London home dug up the remains of six children and four adults hidden below the home.",15188,2024-12-22 20:45:01,1
"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later discovered under one of his homes.",15189,2024-11-13 21:15:02,1
"""The greatest prison people live in, is the fear of what other people think."" ~ David Icke",15191,2024-12-10 03:15:01,1
"""Things do not happen. Things are made to happen."" ~ John F. Kennedy",15192,2024-11-30 06:15:01,1
"If voting changed anything, they'd make it illegal.",15193,2024-11-29 12:45:01,1
Pearl Harbor was no surprise,15195,2024-08-17 23:15:01,1
"""One believes things because one has been conditioned to believe them."" ~ Aldous Huxley",15196,2024-09-18 16:15:01,1
"""Blind belief in authority is the greatest enemy of truth."" ~ Albert Einstein",15197,2024-08-07 07:45:01,1
"""The truth of things is the chief nutriment of superior intellects."" ~ Leonardo da Vinci",15198,2024-07-08 02:15:01,1
"It is no secret that after Tesla's death in 1943, government agents seized much of his private research.",15199,2024-09-22 21:15:02,1
Adrenochrome is a hell of a drug.,15200,2024-11-19 07:45:01,1
Knowledge is its own reward.,15201,2024-11-27 00:15:01,1
The criminal elite have divided us in order to conquer us.,15202,2024-07-23 12:15:01,1
"""Gold is the money of kings; silver is the money of gentlemen; barter is the money of peasants; debt is the money of slaves."" ~ Norm Franz",15203,2024-12-23 09:15:01,1
"""A society that puts equality before freedom will get neither. A society that puts freedom before equality will get a high degree of both."" ~ Milton Friedman",15204,2024-07-17 04:15:01,1
Propaganda works more effectively if one manages to maintain the illusion that the mass media are non-partial observers. Tough debates within invisible boundaries will actually have the effect of strengthening the system.,15205,2024-12-10 01:15:01,1
"""Nobody seems to notice. Nobody seems to care."" ~ George Carlin",15206,2024-12-20 18:15:02,1
"""And those who were seen dancing were thought to be insane by those who could not hear the music."" ~ Friedrich Nietzsche",15207,2024-07-26 06:15:01,1
One does not simply destroy three buildings with two planes.,15208,2024-12-26 22:45:01,1
"Words such as ""protection"" ""security"" ""freedom"" ""patriot"" are used in legislation to fool the people. Trade liberty for security? - NO.",15209,2024-08-14 00:45:01,1
"The ultimate aim of the WEF is to create a one-world socialist system, and to make the U.S. an official part of it.",15210,2024-09-19 13:45:01,1
"Many serial killers and mass murderers have strong connections with military, intelligence agencies, the occult, satanism, and secret societies.",15211,2024-11-20 19:15:02,1
Politicians are like baby diapers. They need to be changed frequently and for the same reason.,15212,2024-12-09 23:45:02,1
Take the red pill. Unlearn. Relearn.,15213,2024-10-16 23:45:01,1
"Drug trafficking, child trafficking, slavery, prostitution, and pornography all finance secret New World Order programs.",15214,2024-11-24 13:45:01,1
"""The real rulers in Washington are invisible and exercise their power from behind the scenes."" ~ Justice Felix Frankfurter, US Supreme Court",15215,2024-10-17 00:45:01,1
"""The people will believe what the media tells them they believe."" ~ George Orwell",15216,2024-07-19 17:15:01,1
The media rules our lives. It tells us how to live. It teaches our children. It sells us wars. Its influence is overwhelming.,15217,2024-09-25 23:15:02,1
"Bill Gates traveled on the jet of convicted pedophile billionaire Jeffrey Epstein to Epstein's notorious ""Orgy Island"".",15218,2024-11-26 08:45:01,1
"Guys, I know this sounds crazy, but I'm starting to think politicians make false promises just to get elected.",15219,2024-11-22 23:45:01,1
"CIA, NSA and the FBI should be dissolved - as per JFK",15220,2024-08-15 00:45:01,1
"""Every man is a creature of the age in which he lives and few are able to raise themselves above the ideas of the time."" ~ Voltaire",15222,2024-11-14 13:15:01,1
"""The problem isn't that Johnny can't read. The problem isn't even that Johnny can't think. The problem is that Johnny doesn't know what thinking is; he confuses it with feeling."" ~ Thomas Sowell",15223,2024-10-08 03:15:01,1
Nixon administration officials admitted on record that the drug war was always about targeting political enemies. Now it has morphed into a means of modern day slavery and wealth extraction through asset forfeiture.,15224,2024-08-06 15:15:01,1
"Honestly, nothing sums up American politics better than liberal and conservative people trying to own each other by posting pictures of politicians from each other's parties standing next to the same child trafficker.",15225,2024-10-16 11:45:01,1
"Remember in 2004 when we had an election between a ""Republican"" and a ""Democrat"" and then it turned out that they were both members of the same Skull & Bones Fraternity at YALE???",15226,2024-12-04 19:45:02,1
"---ATTENTION---

The Fake alien invasion has been called off due to new studies that show it would unite us, rather than divide us.

Sincerely, 

The Illuminati",15227,2024-08-17 11:45:01,1
"Unabomber Theodore Kaczynski, crime boss Whitey Bulger, and ""assassins"" Lee Harvey Oswald and Sirhan Sirhan were all MK-ULTRA test subjects.",15228,2024-11-22 12:45:01,1
The Illuminati is the oldest term commonly used to refer to the 13 bloodline families that make up a major portion of the controlling elite.,15229,2024-12-07 02:15:01,1
"""Propaganda is the executive arm of the invisible government."" ~ Edward Bernays",15230,2024-09-06 05:45:01,1
"""If the people understood the banking system, there would be a revolution tomorrow."" ~ Henry Ford",15231,2024-09-19 16:15:01,1
Disneyland and Disney World are extremely important programming centers for MK-ULTRA mind control projects.,15232,2024-06-14 13:15:01,1
"The Gulf of Tonkin incident, which caused U.S. Congress to give President Johnson the authority to wage war in Vietnam, was a false flag event.",15233,2024-12-04 20:15:01,1
"The largest FEMA camps often have airports nearby and can hold over 20,000 people.",15234,2024-05-24 01:45:01,1
Bush officials stated how difficult it would be for the people to back another war absent another Pearl Harbor event... One year later 9/11.,15235,2024-07-30 09:15:01,1
"The Carlyle Group was holding its annual meeting on 9/11 with George HW Bush, James Baker and two brothers of Osama Bin Laden in attendance.",15236,2024-06-28 03:45:01,1
Most Americans don't know that Osama Bin Laden was a CIA asset in the 1980s.,15238,2024-09-09 03:45:01,1
"Highly credible people question the official 9/11 story. They include physicists, engineers, doctors, university professors and architects.",15239,2024-12-08 08:45:02,1
America is in the midst of becoming (if not already) a police state. Corporations run and own congress. It doesn't get any clearer than that.,15240,2024-11-25 17:45:01,1
"If terrorists really hate us for our freedom, shouldn't it just be a mild dislike by now?",15241,2024-10-14 20:45:02,1
There is physical evidence that directly implicates high-level government knowledge and participation in the planning and execution of 9/11.,15242,2024-07-19 18:15:01,1
"5 Lies of the 5 Eyes

We spy to keep you safe
We spy to prevent terror
We are the good guys
We don't spy on you
What we do is legal",15243,2024-12-09 16:45:01,1
"When I say ""netflix and chill"" I mean ""netflix and chill"". Stop trying to kiss me, watch this 9/11 conspiracy theory documentary or leave.",15244,2024-12-03 01:15:01,1
1964: Americans barge into Vietnam after reading viral fake news story about unprovoked attack on US patrol boats.,15245,2024-07-04 15:15:01,1
Operation Fast and Furious. You didn't hear it from me. Look it up.,15246,2024-06-17 21:15:01,1
"The 9/11 ""hijackers"" got their flight training at the same airstrip Jeb Bush kept his commuter jet.",15247,2024-09-06 18:15:01,1
Let's not forget WTC7 folks.,15248,2024-07-06 00:45:01,1
"The morning of Sept 11, 2001, George HW Bush was holding a business meeting with Osama Bin Laden's older brother at the Ritz-Carlton Hotel.",15249,2024-09-23 13:15:01,1
The CIA murders people for knowing the truth and organizing democratic movements. Who are the real terrorists?,15250,2024-07-16 12:15:01,1
Government will deliberately create crises that will so panic the people that they will allow their rights and privileges to be pulled away.,15251,2024-11-09 13:15:01,1
"Former 9/11 Commissioner Max Cleland resigned from the Commission, stating: ""It is a national scandal""; ""This investigation is now compromised""",15252,2024-12-04 07:15:01,1
"#NeverForget The USA PATRIOT ACT, a 363-page, 57,000+ word document to replace the Constitution, was voted on by people who didn't read it.",15253,2024-12-01 14:15:01,1
"The real scientific proof that 9/11 was an ""inside job"" is from Professor Steve Jones, who scientifically proved the presence of thermate.",15254,2024-10-07 13:15:01,1
"If you believe in fairy tales, you will believe the 9/11 Shanksville story, WTC7, Pentagon, NIST report.",15255,2024-11-14 03:45:01,1
"Hillary: I changed my mind about Ghadaffi after doing business with him. 

Translation: He wouldn't donate to the Clinton foundation so I killed him.",15256,2024-08-08 01:15:01,1
Operation Northwoods. You didn't hear it from me. Look it up.,15257,2024-11-08 06:15:01,1
WTC Building 7 held all the FBI and CIA files on Enron. Could have been a reason for the day's attacks.,15258,2024-07-01 09:45:01,1
After 9/11 the US military-industrial complex quickly invaded Afghanistan and began facilitating the reinstatement of their poppy industry.,15259,2024-11-15 17:15:01,1
"An attack involving hijacked airplanes is precisely what NORAD, who failed to protect America's skies on 9/11, was practicing for in 1999.",15260,2024-11-03 00:45:01,1
People don't know about Plum Island.,15262,2024-12-23 16:15:01,1
Aerosol Crimes (a.k.a. Chemtrails) 2005 Documentary: https://www.youtube.com/watch?v=dQuqAtVNnwY,15263,2024-07-02 03:45:01,1
Aerosol Crimes - FULL LENGTH MOVIE: https://www.youtube.com/watch?v=dQuqAtVNnwY,15264,2024-11-25 18:45:02,1
"Freemasonry is a cult, a front organization which exists as an organization within an organization. The esoteric inner group are worshipers of Lucifer, and do his bidding in exchange for worldly pleasure, wealth, and fame.",15265,2024-06-23 01:45:01,1
"We already have a ""one world government"". That's why they're able to do this. They already control every country.",15267,2024-08-24 05:15:01,1
"""Don't you see that the whole aim of Newspeak is to narrow the range of thought? In the end we shall make thoughtcrime literally impossible, because there will be no words in which to express it."" ~  George Orwell, 1984",15268,2024-10-07 22:15:01,1
"""Banks have done more injury to the religion, morality, tranquility, prosperity, and even wealth of the nation than they have done or ever will do good."" ~ John Adams, 2nd U.S. President",15269,2024-06-13 04:15:01,1
"""I believe that banking institutions are more dangerous to our liberties than standing armies."" ~ Thomas Jefferson",15270,2024-08-13 11:15:01,1
"""Government is the great fiction, through which everybody endeavors to live at the expense of everybody else."" ~ Frederic Bastiat",15271,2024-08-01 01:45:01,1
I prefer the term conspiracy realist.,15272,2024-11-19 08:15:02,1
"Larry Silverstein said, ""Pull it.""

Building 7 was destroyed along with all evidence and records from the SEC's investigation into big banks on Wall St. And it made Silverstein a multi-billionaire.

Totally not fishy at all.",15273,2024-09-06 03:15:01,1
"""The further a society drifts from truth the more it will hate those who speak it."" ~ George Orwell",15274,2024-11-21 02:45:01,1
"""As political and economic freedom diminishes, sexual freedom tends to compensatingly increase and the dictator will do well to encourage that freedom. It will help to reconcile his subjects to the servitude which is their fate."" ~ Aldous Huxley",15275,2024-10-15 18:45:01,1
Electroshock torture is a well-known technique used in MK-ULTRA mind-control programming to cause extreme trauma and dissociation.,15276,2024-11-29 18:45:01,1
"After 9/11, the WTC steel was quickly shipped over seas and melted down. This was an unprecedented violation of federal crime scene laws.",15278,2024-07-05 06:45:01,1
Intelligence agencies specialize in the creation of terrorists. This provides them with plenty of reasons to launch military intervention around the world.,15279,2024-12-20 15:45:02,1
"Research into drugs for mind-control began in 1947 at Bethesda Naval Hospital in Maryland. A CIA report described this research as being an effort to ""isolate and synthesize pure drugs for use in effecting psychological entry and control of an individual""",15280,2024-10-19 16:45:01,1
"Get up go to work go home sleep 
Get up go to work go home sleep 
Get up go to work go home sleep 
Get up go to work go home sleep
Get up go to work go home sleep",15281,2024-12-20 19:45:01,1
The WTC buildings were brought down by thermite devices planted in the buildings with full knowledge and cooperation of Larry Silversteen.,15282,2024-10-30 13:45:01,1
"They killed Osama 10 years after he died and then there was an ""unfortunate accident"" that killed part of the team that pretend-killed him.",15285,2024-07-30 04:45:01,1
"Official 9/11 story fails to account for the plenitude of iron-rich spheres, which happen to be yet another signature marker for thermite.",15286,2024-12-09 04:15:01,1
"United States water supplies are tainted with pharmaceuticals like Ibuprofen, caffeine, acetaminophen, mood stabilizers, antibiotics, and sex hormones.",15287,2024-08-09 14:15:01,1
"They said Saddam had chemical weapons, he sure did because the U.S. sold it to Iraq after Ronald Reagan's election.",15288,2024-09-25 16:45:02,1
"False flag events are fear-mongering schemes to convince people to sacrifice vital freedoms for greater security, not realizing they will end up losing both.",15289,2024-08-03 10:15:01,1
"Farther down the rabbit hole still, I find peace in knowing I took the right pill.",15290,2024-09-20 08:15:01,1
"Never Forget The USA PATRIOT ACT, a 363-page, 57,000+ word document to replace the Constitution, was voted on by people who didn't read it.",15291,2024-07-24 07:45:01,1
"Don't be a conspiracy theorist, they killed Bin Laden and dumped him in the ocean. They would never lie.",15292,2024-09-23 21:15:01,1
They literally spent more money investigating Bill Clinton's blowjob than investigating 9/11.,15293,2024-09-20 03:45:01,1
"FDR provoked the pearl harbor attack, knew about it in advance, and covered up his failure to warn the commanders in Hawaii.",15294,2024-09-07 19:45:01,1
"World leaders won't even acknowledge the existence of deep underground military bases, hundreds of which are built all over the world.",15295,2024-07-13 13:15:01,1
"The Dulce, NM underground facility is known for its horrific bio genetic experiments, hybrid breeding programs, and mind control applications.",15297,2024-09-24 03:15:01,1
"In 1995, Phil Schneider claimed that there are 1,477 Deep Underground Military Bases worldwide, 131 active DUMBs in the USA alone.",15298,2024-09-25 16:15:01,1
Deep Military Underground Bases are basically large underground cities connected by high-speed magneto-leviton trains (up to Mach 2 speeds).,15299,2024-09-25 21:15:01,1
The Nazis were deep into a secret UFO project.,15300,2024-07-26 14:45:01,1
"According to whistle-blower Phil Schneider, each deep underground military base (D.U.M.B.) costs around 17-19 billion US dollars to build.",15303,2024-12-01 15:45:02,1
That Time Former CIA Director James Woolsey Laughed About the U.S. Meddling in Foreign Elections: https://www.wakingtimes.com/2020/07/14/that-time-former-cia-director-james-woolsey-laughed-about-the-u-s-meddling-in-foreign-elections/,15304,2024-10-07 17:15:01,1
The demons at Nestle single handedly dropped world IQ and world immunity by aggressively promoting baby formula over breast milk.,15306,2024-07-27 14:15:01,1
97% of western Europe has rejected water fluoridation.,15307,2024-09-19 03:15:01,1
"""Nobody can give you freedom. Nobody can give you equality or justice or anything. If you're a man, you take it."" ~ Malcolm X",15308,2024-11-13 14:15:01,1
"Taxation is theft, purely and simply even though it is theft on a grand and colossal scale which no acknowledged criminals could hope to match. It is a compulsory seizure of the property of the State's inhabitants, or subjects.",15309,2024-09-26 11:15:01,1
"A society that keeps cures a secret, so they can sell medication for huge profits, is not a true society but a mental asylum.",15310,2024-09-24 22:45:01,1
"Many Native Americans living near Dulce, NM are aware of the secret Dulce underground base and have seen strange lifeforms nearby.",15311,2024-09-25 13:45:01,1
People don't know about The Stargate Project.,15313,2024-11-26 18:15:02,1
"You are probably familiar with the Bermuda Triangle, but did you know it has eleven siblings? Research the Vile Vortices.",15314,2024-11-19 08:45:01,1
I was a conspiracy theorist before it was cool.,15315,2024-11-29 14:45:02,1
"New technologies are killed everywhere, everyday to maintain the status quo.",15316,2024-11-22 00:15:02,1
Even the experts digging up Gobekli Tepe don't know what it is.,15317,2024-09-02 17:45:01,1
People don't know about deep underground military bases.,15320,2024-07-05 16:45:01,1
World governments have engaged in covert human cloning for many decades.,15322,2024-10-17 19:45:01,1
"According to monitoring agencies around the world, The Black Knight Satellite has been transmitting radio signals for over 90 years.",15323,2024-07-15 18:15:01,1
The three books of Enoch tell the story of the Watchers and the Nephilim in much more detail.,15324,2024-08-17 15:45:01,1
The technology hidden from us would liberate us all quite quickly.,15325,2024-12-08 23:15:01,1
"Your homework today is to search: ""Phil Schneider""",15326,2024-09-06 13:15:01,1
Project Blue Beam. You didn't hear it from me. Look it up.,15327,2024-09-20 02:15:01,1
The Great Pyramid is the most accurately aligned structure in existence and faces true north with only 3/60th of a degree of error.,15328,2024-11-25 05:45:01,1
"The planning and sophistication of deep underground government bases is almost unfathomable, but they exist.",15329,2024-05-28 18:45:01,1
Conspiracy Theorist: A person who doesn't watch as much TV as you do.,15330,2024-11-20 16:15:02,1
People don't know about Operation Paperclip.,15331,2024-09-08 18:15:01,1
History is a well orchestrated lie.,15332,2024-11-02 03:15:02,1
"What is the ""Black Knight"" satellite? It is a mysterious satellite, of unknown origin, discovered in 1960 which shadowed Sputnik.",15333,2024-07-25 10:15:01,1
"NASA is notorious for having Freemasons, Nazis, and occultists in its ranks, especially during its founding.",15334,2024-09-19 15:45:01,1
"""If Nikola Tesla had not been censored, we could have been traveling between the stars by now."" ~ Nassim Haramein",15335,2024-11-08 03:15:01,1
Always keep in mind that whatever the public knows about military technology is many decades behind what they really have.,15336,2024-11-11 09:45:02,1
Pedophiles are real and so is childtrafficking and Satanic Ritual Abuse.,15337,2024-09-10 12:45:01,1
How was it possible that the Pentagon was hit 1 hour and 20 minutes after the 9/11 attacks began and no defensive measures were taken?,15339,2024-07-10 05:45:01,1
"Both sodium nitrite and sodium nitrate have been linked to significantly increasing the risk of colon and other forms of cancer, so be sure to choose only uncured meat products made without nitrates, and preferably from grass-fed sources.",15340,2024-10-21 04:45:01,1
"There are chemicals in our food and water that are meant to poison and debilitate us, as well as reduce our fertility.",15342,2024-11-23 17:45:01,1
"Bigwigs who have attended the Bohemian Grove: George HW Bush, Dick Cheney, Alan Greenspan, Walter Cronkite, Newt Gingrich, Henry Kissinger.",15343,2024-12-28 05:15:01,1
"According to informants Michael Relfe and Dr. Andrew D. Basiago, the CIA was involved in time travel operations as far back as the late 1960s.",15344,2024-09-04 16:45:01,1
Pools of molten metal at ground zero for up to a month after 9/11 point explicitly to the use of Thermite.,15345,2024-12-21 03:15:01,1
"They will take your guns, they will take your homes and they will use foreign troops to put you in FEMA camps. Wake up America!",15346,2024-09-03 19:15:01,1
People don't know about Operation Midnight Climax.,15347,2024-08-06 02:15:01,1
"""To learn who rules over you, simply find out who you are not allowed to criticize"" ~ Voltaire",15350,2024-07-23 18:45:01,1
"""Wrong does not cease to be wrong because the majority share in it."" ~ Leo Tolstoy",15351,2024-11-20 19:45:02,1
"""We learn from history that we do not learn from history."" ~ George Hegel",15352,2024-11-26 18:45:01,1
"""Being considered crazy by those who are still victims of cultural conditioning is a compliment."" ~ Jason Hairston

",15353,2024-10-14 19:45:01,1
"""In order to rally people, governments need enemies. They want us to be afraid, to hate, so we will rally behind them. And if they do not have a real enemy, they will invent one in order to mobilize us."" ~ Thich Nhat Hanh",15354,2024-09-21 22:15:02,1
"""You will live to see man-made horrors beyond your comprehension."" ~ Nikola Tesla",15355,2024-11-19 11:45:02,1
"We are hardly eating food anymore, we are eating food-like products.",15356,2024-07-04 19:15:01,1
"Tim Osman has recently become better known as Osama Bin Ladin. ""Tim Osman"" was the name assigned to him by the CIA for his tour of the U.S.",15357,2024-11-29 23:45:02,1
There were persistent rumors of links between the Nazis and the occult even in the midst of the Second World War.,15358,2024-10-16 20:15:01,1
Superbowl halftime shows are elaborate occult rituals which use the viewing audience as a worldwide medium.,15359,2024-10-07 11:15:01,1
Lloyd Pye - Everything You Know Is Wrong: https://www.youtube.com/watch?v=e5qJYwfAju8,15360,2024-10-19 00:15:01,1
"Your homework today is to search: ""Denver Airport Conspiracy""",15362,2024-11-25 08:45:01,1
"The publishing company for the United Nations was founded in 1922 as The Lucifer Trust, today known as The Lucis Trust.",15363,2024-07-23 06:45:01,1
"The Masonic Washington Monument is an exact replica of Nebuchadnezzar's obelisk which represents the male phallus, a symbol of occult power.",15365,2024-07-16 22:15:01,1
J.P. Morgan was Tesla's financial backer. He heard about his free wireless energy and shut him down.,15366,2024-11-10 13:15:01,1
Look up silent weapons for quiet wars.,15367,2024-09-07 13:45:01,1
Katy Perry Accused of Witchcraft by Nuns As She Wins Court Battle to Buy Their Former Convent: https://vigilantcitizen.com/latestnews/katy-perry-accused-witchcraft-nuns-wins-court-battle-buy-former-convent/,15368,2024-12-24 05:45:01,1
