tweet,id,last_tweeted,active
"In the United States, a country where virtually everyone is eating GMOs, only about one quarter of the population is aware of it.",9170,2024-11-23 04:30:01,1
They don't want you to know about GMOs in your food because they don't want you to wonder whether it's safe.,9171,2024-11-30 19:30:02,1
Rats fed #GMO corn and traces of Roundup suffered severe organ damage including liver damage and kidney damage.,9172,2024-11-27 16:00:02,1
"The truth is that most chicken meat we buy at the grocery store contains all kinds of hormones, antibiotics, arsenic, GMOs and carcinogens.",9174,2024-11-13 07:00:02,1
All independent studies (the ones that weren't paid by biotech) show that GMOs are not a sustainable form of agriculture.,9175,2024-12-26 13:00:01,1
GMO seeds pollute organic farms. 2) Biotech industry sues farmers for patent infringement. 3) Biotech industry owns farm.,9179,2024-12-25 17:00:02,1
The mass cultivation of genetically modified (GM) soybeans has a hugely detrimental environmental and health impact worldwide.,9180,2024-11-08 02:30:01,1
"While fluoridation may not be the greatest environmental health threat, its one of the easiest to end. Its as easy as turning off a spigot.",9181,2024-12-29 03:00:02,1
A survey by the Environmental Working Group found that some of the leading makers of baby formula in the U.S. use BPA in their packaging.,9182,2024-10-18 07:30:01,1
"Bees - they need all the help they can get, from environmentally minded gardeners.",9187,2024-12-18 16:30:01,1
Most cancers are modern man-made diseases caused by environmental factors such as pollution and diet.,9188,2024-11-09 06:30:01,1
"Teflon is manufactured by DuPont. It contains C8, which is a likely human carcinogen, according to the Environmental Protection Agency.",9190,2024-09-05 23:30:02,1
"More than 80,000 artificial chemicals have been developed, used, distributed, and discarded into the environment over the past 50 years.",9191,2024-11-27 23:30:01,1
Cancer was rare until recent times when man-made environmental pollution and chemical-laced nourishment were introduced into the food supply.,9192,2024-11-10 08:00:01,1
These Popular Plastic Bottles May Be Messing With Your Hormones: http://www.motherjones.com/environment/2014/06/bpa-free-plastics-tritan-nalgene-dangerous,9194,2024-12-28 03:00:02,1
Is Susan G. Komen Denying the BPA-Breast #Cancer Link? http://www.motherjones.com/environment/2011/09/breast-cancer-komen-bpa,9195,2024-12-27 17:00:01,1
"The rate of #autism has risen so quickly, there can be no doubt that it has an environmental cause.",9197,2024-11-26 12:00:01,1
Plastic containers and linings often leach chemicals into the surrounding environment. The worst being the endocrine-disrupting bisphenol-A.,9199,2024-10-02 17:30:02,1
Food is the primary way we interact with our environment and it CAN alter genetic information in the space of a single generation.,9200,2024-12-22 21:30:02,1
What we eat and what we are exposed to in our environment directly affects our DNA and its expression.,9201,2024-12-05 03:30:01,1
Environmental plastic is a worse threat to human survival than global warming is: http://www.bruceonpolitics.com/2014/09/22/environmental-plastic-is-a-worse-threat-to-human-survival-than-global-warming-is/,9204,2024-12-14 23:30:02,1
How the World Health Organisation covered up Iraq's nuclear nightmare: http://www.theguardian.com/environment/earth-insight/2013/oct/13/world-health-organisation-iraq-war-depleted-uranium,9205,2024-10-29 01:30:01,1
"We live in a culture where people are more offended by words than they are by famine, warfare, destruction of our environment.",9207,2024-11-27 20:30:01,1
"Factory farms are not only terrible for #animals, but also the #environment and even your drinking #water.",9208,2024-12-15 05:30:02,1
The environmental impact of humans obsession with bottled water has been staggering.,9209,2024-11-21 02:30:01,1
"The human body is NOT sterile, so trying to make our environment sterile is insane.",9211,2024-11-19 00:00:02,1
There's one thing we CAN do to help the bees: stop using ANY kind of pesticide or herbicide on our gardens.,9212,2024-11-29 20:00:02,1
A common crop pesticide is making bees dumb: http://www.engadget.com/2016/03/02/pesticide-makes-honeybees-dumb/,9213,2024-11-25 04:30:02,1
U.S. court finds EPA was wrong to approve Dow pesticide harmful to bees: http://news.yahoo.com/u-court-finds-epa-wrong-approve-dow-pesticide-184509403--finance.html,9214,2024-10-03 09:30:02,1
Bees and monarch butterflies are taking a serious hit as glyphosate wipes out just about every plant that makes honey production possible.,9219,2024-11-27 02:00:01,1
"One-third of the food we eat depends on insect pollination, mostly by honeybees that are raised and managed by beekeepers.",9220,2024-11-07 22:30:01,1
Fifty percent of the domestic honeybee population is dead. Without the bees WE are dead. #BanNeonicotinoids,9222,2024-10-17 20:30:02,1
Pesticides have on bees the same effects that nerve gas has on humans.,9223,2024-12-12 09:30:01,1
Bayer is responsible for the use and production of pesticides that kill bees.,9224,2024-10-21 17:30:01,1
Genetically engineered crops compromise the immune system of bees.,9225,2024-12-26 17:00:02,1
"Producing honey isn't the only thing labor bees do; they are also the main pollinators of one thirds of fruits, vegetables and nuts.",9226,2024-12-22 23:30:01,1
The use of pesticides and herbicides in agricultural practices has resulted in bees' Colony Collapse Disorder.,9227,2024-11-13 22:00:01,1
"More than 75% of the world's most important crops need pollinators (mainly honeybees, bumblebees, and native bees).",9228,2024-11-18 09:30:01,1
"Around 87% of plants are pollinated by bees, so they're kind of important.",9230,2024-12-23 10:00:01,1
The diversity of plants and flowers are declining as well as the diversity of bees and other insects.,9231,2024-12-23 04:30:01,1
Extensive use of pesticides and herbicides in agricultural practices has resulted in bees' Colony Collapse Disorder.,9232,2024-10-22 11:30:01,1
"Producing honey isn't the only thing labor bees do; they are also the main pollinators of 1/3 of fruits, vegetables and nuts that we eat.",9233,2024-12-05 06:30:01,1
"Bees pollinate 1/3 of the food we eat, and we would suffer huge consequences without them.",9234,2024-11-09 12:30:02,1
"BPA, a common component in clear plastics, is a hormone-disrupting synthetic estrogen. Even in very low doses it results in health maladies.",9235,2024-12-27 11:00:01,1
"Bisphenol A (BPA) is a known endocrine-disrupting hormone mimicker, present in a large majority of plastic products and even canned goods.",9236,2024-12-01 08:00:01,1
The safer plastics designed to replace BPA may be just as bad for you: http://www.popsci.com/bpa-free-plastic-bad-for-human-health,9237,2024-07-05 09:30:01,1
"When exposed to hot water, plastic bottles, including baby bottles, leach a chemical that is known to mimic estrogens in the body.",9238,2024-12-18 09:30:02,1
Nearly every American has some amount of the endocrine-disrupting bisphenol-A (BPA) in their body. Most of which comes from common plastics.,9239,2024-10-05 10:30:01,1
"Bisphenol A is all around your home as a main constituent of containers, water bottles, canned food, and all sorts of other toxic plastics.",9240,2024-10-18 13:30:01,1
BPA is an estrogenic by-product used in the manufacture of most common plastics. It leeches into food and drinks from plastic containers.,9241,2024-12-20 03:30:01,1
A sensible approach to limiting your exposure to BPA would be to not put things into your mouth that are made from or come out of plastic.,9242,2024-10-18 08:30:01,1
A big problem with microwave ovens is that carcinogenic toxins can leach out of your plastic and paper containers/covers and into your food.,9243,2024-12-12 21:00:01,1
"Be sure to avoid plastics marked on the bottom with the recycling label No. 7, as these varieties are most likely to leach BPA.",9244,2024-02-28 15:30:01,1
"Since at least 1936 it has been known that the BPA in most plastics mimics estrogens, aka natural female hormones.",9245,2024-11-24 21:00:02,1
"Our modern day chewing gums are made up of four major ingredients: Synthetic Rubber, Plastic, Aspartame, and Coloring (dye).",9246,2024-11-23 07:30:02,1
"Chemicals in plastics alter the brains of baby boys, making them ""more feminine"", say U.S. researchers.",9248,2024-11-27 08:30:01,1
The FDA has never studied the effect of microwave cooking on plastic-wrapped food.,9249,2024-12-03 17:30:01,1
"Exposure to BPA, a component of polycarbonate plastics and epoxy resins, alters sociosexual behavior in numerous species including humans.",9250,2024-08-02 22:30:01,1
"Water, life's most necessary substance, can cost more than gasoline when it comes in a small plastic bottle.",9253,2024-12-21 05:30:01,1
Bisphenol A is a gender bending chemical found in most plastics that mimics the female sex hormone estrogen.,9254,2024-09-19 00:30:01,1
There are many things we can do in our everyday lives to drastically decrease the amount of plastics that end up in our oceans.,9255,2024-12-21 03:00:01,1
Both PCBs and the plasticizer DEHP have been associated with smaller penis size.,9257,2024-11-13 18:30:01,1
"Our food today has become so processed and packaged, so full of preservatives and plastics, that it has become fake food.",9263,2024-11-28 13:30:02,1
Avoid eating or drinking from (or storing food and water in) plastic containers. Use glass and safe ceramic vessels.,9264,2024-12-12 05:30:01,1
"When you ingest or absorb bromine (found in baked goods, plastics, soft drinks, medications, pesticides and more), it displaces iodine.",9265,2024-11-25 03:30:01,1
Plastics are endocrine disruptors and we don't need any of those in our bodies.,9271,2024-09-24 09:30:01,1
PLASTICIZED - Documentary: https://www.youtube.com/watch?v=dfcRW7sIrPI,9272,2024-12-03 15:30:01,1
Already a third of British coastal fish have plastic in them. Eat them and you will have plastic in you.,9274,2024-12-26 18:00:01,1
Plastics are hormone disruptors and we don't need any of those in our bodies.,9275,2024-11-24 02:30:01,1
"Look up ""Bisphenol A"" and find out what some plastics are leeching into your drinks.",9277,2024-10-04 18:30:01,1
